Orthogroup	Protein_symD	Protein_symB
OG0007484	Durusdinium6134	Breviolum151539
OG0007485	Durusdinium29875	Breviolum129171
OG0007486	Durusdinium35512	Breviolum344923
OG0007487	Durusdinium52769	Breviolum356242
OG0007488	Durusdinium17155	Breviolum870255
OG0007489	Durusdinium14897	Breviolum63170
OG0007490	Durusdinium33068	Breviolum62760
OG0007491	Durusdinium34747	Breviolum303584
OG0007492	Durusdinium2532	Breviolum352885
OG0007494	Durusdinium3662	Breviolum296136
OG0007495	Durusdinium10064	Breviolum402803
OG0007496	Durusdinium31588	Breviolum315339
OG0007497	Durusdinium37880	Breviolum656291
OG0007498	Durusdinium12410	Breviolum185432
OG0007499	Durusdinium17793	Breviolum219999
OG0007500	Durusdinium47320	Breviolum58615
OG0007501	Durusdinium15247	Breviolum310078
OG0007502	Durusdinium36454	Breviolum233282
OG0007503	Durusdinium10590	Breviolum463235
OG0007504	Durusdinium17340	Breviolum648545
OG0007505	Durusdinium36465	Breviolum542908
OG0007506	Durusdinium24069	Breviolum214833
OG0007507	Durusdinium21882	Breviolum762457
OG0007508	Durusdinium20141	Breviolum232837
OG0007510	Durusdinium15004	Breviolum58594
OG0007511	Durusdinium23933	Breviolum275416
OG0007512	Durusdinium26139	Breviolum522320
OG0007513	Durusdinium28271	Breviolum607454
OG0007514	Durusdinium4215	Breviolum197644
OG0007515	Durusdinium12203	Breviolum90466
OG0007516	Durusdinium27343	Breviolum537200
OG0007517	Durusdinium28435	Breviolum63428
OG0007518	Durusdinium36155	Breviolum141074
OG0007519	Durusdinium43845	Breviolum335535
OG0007520	Durusdinium11922	Breviolum611615
OG0007521	Durusdinium39262	Breviolum59510
OG0007522	Durusdinium40462	Breviolum409186
OG0007523	Durusdinium40797	Breviolum439495
OG0007524	Durusdinium39199	Breviolum345920
OG0007525	Durusdinium17290	Breviolum345719
OG0007526	Durusdinium37928	Breviolum307392
OG0007527	Durusdinium27100	Breviolum58048
OG0007528	Durusdinium18664	Breviolum611283
OG0007529	Durusdinium28297	Breviolum464448
OG0007530	Durusdinium19825	Breviolum849971
OG0007531	Durusdinium11560	Breviolum122099
OG0007532	Durusdinium51528	Breviolum540379
OG0007533	Durusdinium46637	Breviolum700877
OG0007534	Durusdinium24060	Breviolum99435
OG0007535	Durusdinium52569	Breviolum191010
OG0007536	Durusdinium38289	Breviolum248206
OG0007537	Durusdinium22088	Breviolum695328
OG0007538	Durusdinium28494	Breviolum234217
OG0007539	Durusdinium35395	Breviolum38916
OG0007540	Durusdinium39493	Breviolum686173
OG0007541	Durusdinium6398	Breviolum725384
OG0007542	Durusdinium3834	Breviolum603660
OG0007544	Durusdinium53513	Breviolum811606
OG0007545	Durusdinium21955	Breviolum358006
OG0007546	Durusdinium21592	Breviolum223156
OG0007547	Durusdinium25952	Breviolum460122
OG0007548	Durusdinium39058	Breviolum189696
OG0007549	Durusdinium37084	Breviolum465590
OG0007550	Durusdinium415	Breviolum194918
OG0007551	Durusdinium39922	Breviolum846927
OG0007552	Durusdinium8749	Breviolum185429
OG0007553	Durusdinium3684	Breviolum760631
OG0007554	Durusdinium12240	Breviolum190175
OG0007555	Durusdinium34683	Breviolum357087
OG0007556	Durusdinium43509	Breviolum525782
OG0007557	Durusdinium28546	Breviolum221399
OG0007558	Durusdinium43115	Breviolum463415
OG0007559	Durusdinium35897	Breviolum288542
OG0007560	Durusdinium25688	Breviolum59123
OG0007561	Durusdinium16365	Breviolum271525
OG0007562	Durusdinium26565	Breviolum79969
OG0007563	Durusdinium33070	Breviolum166089
OG0007564	Durusdinium32875	Breviolum612116
OG0007565	Durusdinium52955	Breviolum760285
OG0007566	Durusdinium21649	Breviolum270765
OG0007567	Durusdinium20542	Breviolum605079
OG0007568	Durusdinium26782	Breviolum64159
OG0007569	Durusdinium38106	Breviolum766081
OG0007570	Durusdinium49534	Breviolum14187
OG0007571	Durusdinium26624	Breviolum7259
OG0007572	Durusdinium31479	Breviolum339729
OG0007573	Durusdinium32146	Breviolum471096
OG0007575	Durusdinium2457	Breviolum45468
OG0007576	Durusdinium23508	Breviolum38803
OG0007577	Durusdinium25017	Breviolum767352
OG0007578	Durusdinium37003	Breviolum272594
OG0007579	Durusdinium32708	Breviolum234472
OG0007580	Durusdinium37430	Breviolum196744
OG0007581	Durusdinium6801	Breviolum284033
OG0007582	Durusdinium3012	Breviolum27710
OG0007583	Durusdinium29263	Breviolum434133
OG0007584	Durusdinium19129	Breviolum115834
OG0007585	Durusdinium6775	Breviolum215036
OG0007586	Durusdinium49812	Breviolum533035
OG0007587	Durusdinium8069	Breviolum353965
OG0007588	Durusdinium44073	Breviolum768286
OG0007589	Durusdinium25	Breviolum46760
OG0007590	Durusdinium5419	Breviolum457197
OG0007591	Durusdinium56025	Breviolum130824
OG0007592	Durusdinium37268	Breviolum688462
OG0007593	Durusdinium22127	Breviolum19451
OG0007594	Durusdinium17319	Breviolum695276
OG0007595	Durusdinium41006	Breviolum450287
OG0007596	Durusdinium36882	Breviolum406917
OG0007597	Durusdinium33336	Breviolum352613
OG0007598	Durusdinium22409	Breviolum602421
OG0007599	Durusdinium38034	Breviolum36681
OG0007600	Durusdinium11058	Breviolum292933
OG0007601	Durusdinium52944	Breviolum531505
OG0007602	Durusdinium27382	Breviolum57079
OG0007603	Durusdinium43386	Breviolum63817
OG0007604	Durusdinium55021	Breviolum312936
OG0007605	Durusdinium49254	Breviolum97541
OG0007606	Durusdinium1448	Breviolum201592
OG0007607	Durusdinium41690	Breviolum473104
OG0007609	Durusdinium17246	Breviolum290352
OG0007610	Durusdinium15540	Breviolum306148
OG0007611	Durusdinium54486	Breviolum32805
OG0007612	Durusdinium38704	Breviolum92234
OG0007613	Durusdinium31652	Breviolum112143
OG0007614	Durusdinium19187	Breviolum235237
OG0007615	Durusdinium40131	Breviolum682413
OG0007616	Durusdinium31079	Breviolum236705
OG0007617	Durusdinium33176	Breviolum185466
OG0007618	Durusdinium39497	Breviolum268194
OG0007619	Durusdinium46283	Breviolum101459
OG0007620	Durusdinium51887	Breviolum689066
OG0007621	Durusdinium40177	Breviolum221465
OG0007622	Durusdinium37469	Breviolum365607
OG0007623	Durusdinium9907	Breviolum193772
OG0007624	Durusdinium54317	Breviolum474553
OG0007625	Durusdinium21904	Breviolum464169
OG0007626	Durusdinium41666	Breviolum162069
OG0007627	Durusdinium41706	Breviolum201815
OG0007628	Durusdinium17865	Breviolum161709
OG0007629	Durusdinium55813	Breviolum781800
OG0007630	Durusdinium31261	Breviolum294600
OG0007631	Durusdinium12327	Breviolum125310
OG0007632	Durusdinium36780	Breviolum197773
OG0007633	Durusdinium47057	Breviolum98730
OG0007634	Durusdinium33421	Breviolum475704
OG0007635	Durusdinium17820	Breviolum195313
OG0007636	Durusdinium39101	Breviolum256358
OG0007637	Durusdinium50117	Breviolum612182
OG0007638	Durusdinium27964	Breviolum248753
OG0007639	Durusdinium29967	Breviolum30317
OG0007640	Durusdinium23512	Breviolum32389
OG0007641	Durusdinium18513	Breviolum610741
OG0007642	Durusdinium51991	Breviolum377445
OG0007643	Durusdinium32465	Breviolum101820
OG0007644	Durusdinium47074	Breviolum774219
OG0007645	Durusdinium6378	Breviolum18512
OG0007646	Durusdinium47645	Breviolum164091
OG0007647	Durusdinium12034	Breviolum841235
OG0007648	Durusdinium33384	Breviolum188308
OG0007649	Durusdinium33970	Breviolum163904
OG0007650	Durusdinium21762	Breviolum165201
OG0007651	Durusdinium15021	Breviolum97285
OG0007652	Durusdinium54749	Breviolum522979
OG0007653	Durusdinium43381	Breviolum92868
OG0007654	Durusdinium26345	Breviolum234155
OG0007655	Durusdinium31165	Breviolum301082
OG0007656	Durusdinium55322	Breviolum312862
OG0007657	Durusdinium17084	Breviolum186734
OG0007658	Durusdinium31089	Breviolum111759
OG0007659	Durusdinium23597	Breviolum193123
OG0007660	Durusdinium28777	Breviolum699983
OG0007661	Durusdinium55226	Breviolum137050
OG0007662	Durusdinium43485	Breviolum680340
OG0007663	Durusdinium48948	Breviolum457868
OG0007664	Durusdinium54440	Breviolum336323
OG0007665	Durusdinium29445	Breviolum768158
OG0007666	Durusdinium24648	Breviolum425299
OG0007667	Durusdinium51712	Breviolum189400
OG0007668	Durusdinium34832	Breviolum695493
OG0007669	Durusdinium26940	Breviolum299232
OG0007670	Durusdinium26534	Breviolum466635
OG0007671	Durusdinium25124	Breviolum62607
OG0007672	Durusdinium22039	Breviolum301118
OG0007673	Durusdinium35680	Breviolum285075
OG0007674	Durusdinium37940	Breviolum236783
OG0007675	Durusdinium38060	Breviolum276542
OG0007676	Durusdinium29947	Breviolum35497
OG0007677	Durusdinium31608	Breviolum34603
OG0007678	Durusdinium39491	Breviolum288982
OG0007679	Durusdinium4646	Breviolum99326
OG0007680	Durusdinium48909	Breviolum328117
OG0007681	Durusdinium26080	Breviolum197701
OG0007682	Durusdinium26144	Breviolum210177
OG0007683	Durusdinium41094	Breviolum185584
OG0007684	Durusdinium4516	Breviolum49542
OG0007685	Durusdinium9340	Breviolum761998
OG0007686	Durusdinium27948	Breviolum189445
OG0007687	Durusdinium32402	Breviolum348869
OG0007688	Durusdinium29285	Breviolum125487
OG0007689	Durusdinium34880	Breviolum24024
OG0007691	Durusdinium44296	Breviolum760823
OG0007692	Durusdinium924	Breviolum58900
OG0007693	Durusdinium36827	Breviolum296287
OG0007694	Durusdinium18169	Breviolum198298
OG0007695	Durusdinium17150	Breviolum250189
OG0007696	Durusdinium43016	Breviolum300178
OG0007697	Durusdinium34192	Breviolum58442
OG0007698	Durusdinium18177	Breviolum255657
OG0007699	Durusdinium34978	Breviolum387886
OG0007700	Durusdinium37160	Breviolum34365
OG0007701	Durusdinium42976	Breviolum761507
OG0007702	Durusdinium39026	Breviolum541510
OG0007703	Durusdinium17178	Breviolum273605
OG0007704	Durusdinium35822	Breviolum752
OG0007705	Durusdinium40854	Breviolum89297
OG0007706	Durusdinium2484	Breviolum240065
OG0007707	Durusdinium23457	Breviolum610378
OG0007708	Durusdinium27237	Breviolum688248
OG0007709	Durusdinium50397	Breviolum215807
OG0007710	Durusdinium18397	Breviolum106460
OG0007711	Durusdinium35949	Breviolum270243
OG0007712	Durusdinium4670	Breviolum760796
OG0007713	Durusdinium32121	Breviolum267509
OG0007714	Durusdinium23146	Breviolum314790
OG0007715	Durusdinium28278	Breviolum681187
OG0007716	Durusdinium33751	Breviolum3950
OG0007717	Durusdinium25458	Breviolum202683
OG0007718	Durusdinium13573	Breviolum541334
OG0007719	Durusdinium36341	Breviolum244186
OG0007720	Durusdinium28552	Breviolum338689
OG0007721	Durusdinium26685	Breviolum157365
OG0007722	Durusdinium8815	Breviolum677278
OG0007723	Durusdinium19040	Breviolum635759
OG0007724	Durusdinium41998	Breviolum763166
OG0007725	Durusdinium27460	Breviolum171321
OG0007726	Durusdinium38938	Breviolum198450
OG0007727	Durusdinium29229	Breviolum688337
OG0007728	Durusdinium44199	Breviolum223811
OG0007729	Durusdinium25936	Breviolum691766
OG0007730	Durusdinium21964	Breviolum63602
OG0007731	Durusdinium9016	Breviolum231534
OG0007732	Durusdinium40152	Breviolum769397
OG0007733	Durusdinium1290	Breviolum404240
OG0007735	Durusdinium24976	Breviolum845797
OG0007736	Durusdinium28128	Breviolum605697
OG0007737	Durusdinium9121	Breviolum234488
OG0007738	Durusdinium46205	Breviolum846018
OG0007739	Durusdinium121	Breviolum375570
OG0007740	Durusdinium37452	Breviolum622131
OG0007741	Durusdinium31804	Breviolum279361
OG0007742	Durusdinium15433	Breviolum762364
OG0007743	Durusdinium34139	Breviolum21293
OG0007744	Durusdinium1972	Breviolum56594
OG0007745	Durusdinium32509	Breviolum604061
OG0007746	Durusdinium6904	Breviolum193858
OG0007747	Durusdinium27562	Breviolum457954
OG0007748	Durusdinium35603	Breviolum223268
OG0007749	Durusdinium2371	Breviolum859553
OG0007750	Durusdinium28730	Breviolum212657
OG0007751	Durusdinium9341	Breviolum222004
OG0007752	Durusdinium38146	Breviolum87552
OG0007753	Durusdinium6871	Breviolum192749
OG0007754	Durusdinium12123	Breviolum230086
OG0007755	Durusdinium53567	Breviolum459008
OG0007756	Durusdinium19961	Breviolum169024
OG0007757	Durusdinium52136	Breviolum230801
OG0007758	Durusdinium36815	Breviolum465202
OG0007759	Durusdinium46284	Breviolum527278
OG0007760	Durusdinium31050	Breviolum336369
OG0007761	Durusdinium33762	Breviolum340566
OG0007762	Durusdinium52474	Breviolum777186
OG0007763	Durusdinium17106	Breviolum270185
OG0007764	Durusdinium19106	Breviolum372584
OG0007765	Durusdinium17734	Breviolum760512
OG0007766	Durusdinium13063	Breviolum784874
OG0007767	Durusdinium47502	Breviolum852687
OG0007768	Durusdinium9059	Breviolum257125
OG0007769	Durusdinium18652	Breviolum688808
OG0007770	Durusdinium15027	Breviolum527927
OG0007771	Durusdinium34293	Breviolum161461
OG0007772	Durusdinium46065	Breviolum33758
OG0007773	Durusdinium30681	Breviolum711327
OG0007774	Durusdinium55787	Breviolum526326
OG0007775	Durusdinium16585	Breviolum167764
OG0007776	Durusdinium24626	Breviolum688085
OG0007777	Durusdinium40706	Breviolum344551
OG0007778	Durusdinium43904	Breviolum943
OG0007779	Durusdinium24696	Breviolum363679
OG0007780	Durusdinium33044	Breviolum141509
OG0007781	Durusdinium24551	Breviolum232153
OG0007782	Durusdinium10423	Breviolum38913
OG0007783	Durusdinium37687	Breviolum847496
OG0007784	Durusdinium302	Breviolum763625
OG0007785	Durusdinium30506	Breviolum324152
OG0007786	Durusdinium52597	Breviolum234616
OG0007787	Durusdinium21603	Breviolum286371
OG0007789	Durusdinium23355	Breviolum6070
OG0007790	Durusdinium24454	Breviolum350008
OG0007791	Durusdinium2608	Breviolum459885
OG0007792	Durusdinium33888	Breviolum534776
OG0007793	Durusdinium1292	Breviolum162165
OG0007794	Durusdinium41420	Breviolum525485
OG0007795	Durusdinium24719	Breviolum346394
OG0007796	Durusdinium17316	Breviolum687744
OG0007797	Durusdinium41465	Breviolum460972
OG0007798	Durusdinium12133	Breviolum689343
OG0007799	Durusdinium37071	Breviolum52391
OG0007800	Durusdinium54959	Breviolum98985
OG0007801	Durusdinium11919	Breviolum21357
OG0007802	Durusdinium32557	Breviolum16500
OG0007803	Durusdinium2565	Breviolum463431
OG0007804	Durusdinium25291	Breviolum270335
OG0007805	Durusdinium19681	Breviolum629023
OG0007806	Durusdinium37112	Breviolum99426
OG0007807	Durusdinium52728	Breviolum782267
OG0007808	Durusdinium10225	Breviolum766280
OG0007809	Durusdinium20457	Breviolum687831
OG0007810	Durusdinium11208	Breviolum264839
OG0007811	Durusdinium19131	Breviolum603427
OG0007812	Durusdinium6966	Breviolum464411
OG0007813	Durusdinium27365	Breviolum313597
OG0007814	Durusdinium18167	Breviolum173886
OG0007815	Durusdinium12513	Breviolum803079
OG0007816	Durusdinium25193	Breviolum287179
OG0007817	Durusdinium4806	Breviolum314054
OG0007819	Durusdinium39605	Breviolum11520
OG0007820	Durusdinium9946	Breviolum302563
OG0007821	Durusdinium33134	Breviolum274988
OG0007822	Durusdinium9668	Breviolum214515
OG0007823	Durusdinium22306	Breviolum417763
OG0007824	Durusdinium34713	Breviolum430563
OG0007825	Durusdinium22472	Breviolum660382
OG0007826	Durusdinium27931	Breviolum232827
OG0007827	Durusdinium54402	Breviolum528958
OG0007828	Durusdinium25910	Breviolum763597
OG0007829	Durusdinium49255	Breviolum291505
OG0007830	Durusdinium39090	Breviolum690630
OG0007831	Durusdinium7157	Breviolum164487
OG0007832	Durusdinium33342	Breviolum458298
OG0007833	Durusdinium22547	Breviolum844295
OG0007834	Durusdinium24574	Breviolum353849
OG0007835	Durusdinium32084	Breviolum225345
OG0007836	Durusdinium32067	Breviolum266052
OG0007837	Durusdinium18800	Breviolum216706
OG0007838	Durusdinium36254	Breviolum385573
OG0007839	Durusdinium33915	Breviolum360722
OG0007840	Durusdinium28585	Breviolum254141
OG0007841	Durusdinium38913	Breviolum345379
OG0007842	Durusdinium28535	Breviolum468581
OG0007843	Durusdinium197	Breviolum861570
OG0007844	Durusdinium14701	Breviolum47408
OG0007845	Durusdinium26603	Breviolum142500
OG0007846	Durusdinium54393	Breviolum235509
OG0007847	Durusdinium39689	Breviolum465359
OG0007848	Durusdinium32677	Breviolum258341
OG0007849	Durusdinium10521	Breviolum693615
OG0007850	Durusdinium40172	Breviolum308143
OG0007851	Durusdinium51701	Breviolum415858
OG0007852	Durusdinium4357	Breviolum849766
OG0007853	Durusdinium24428	Breviolum227970
OG0007854	Durusdinium13901	Breviolum70192
OG0007855	Durusdinium25893	Breviolum212991
OG0007856	Durusdinium38328	Breviolum207017
OG0007857	Durusdinium36317	Breviolum334739
OG0007858	Durusdinium17304	Breviolum1464
OG0007859	Durusdinium39562	Breviolum38955
OG0007860	Durusdinium8043	Breviolum609933
OG0007861	Durusdinium52581	Breviolum849453
OG0007862	Durusdinium39433	Breviolum215980
OG0007863	Durusdinium47239	Breviolum38630
OG0007864	Durusdinium27028	Breviolum37699
OG0007865	Durusdinium23631	Breviolum314902
OG0007866	Durusdinium8914	Breviolum266654
OG0007867	Durusdinium50104	Breviolum352105
OG0007868	Durusdinium43652	Breviolum58851
OG0007869	Durusdinium52133	Breviolum102992
OG0007870	Durusdinium23352	Breviolum864904
OG0007871	Durusdinium27418	Breviolum119911
OG0007872	Durusdinium41367	Breviolum204181
OG0007873	Durusdinium49225	Breviolum193148
OG0007874	Durusdinium36119	Breviolum139067
OG0007875	Durusdinium29089	Breviolum275447
OG0007876	Durusdinium20371	Breviolum200207
OG0007877	Durusdinium37034	Breviolum79618
OG0007878	Durusdinium37804	Breviolum830185
OG0007879	Durusdinium28687	Breviolum286645
OG0007880	Durusdinium39284	Breviolum615456
OG0007881	Durusdinium33825	Breviolum241185
OG0007882	Durusdinium4822	Breviolum250495
OG0007883	Durusdinium30337	Breviolum106836
OG0007884	Durusdinium54462	Breviolum165026
OG0007885	Durusdinium15802	Breviolum9727
OG0007886	Durusdinium41654	Breviolum289070
OG0007887	Durusdinium7946	Breviolum528447
OG0007888	Durusdinium31610	Breviolum233178
OG0007889	Durusdinium28092	Breviolum847626
OG0007890	Durusdinium9949	Breviolum764697
OG0007892	Durusdinium10448	Breviolum763464
OG0007893	Durusdinium161	Breviolum525891
OG0007894	Durusdinium29278	Breviolum358505
OG0007895	Durusdinium37141	Breviolum230519
OG0007898	Durusdinium35145	Breviolum772718
OG0007899	Durusdinium36499	Breviolum522501
OG0007900	Durusdinium18352	Breviolum457305
OG0007901	Durusdinium49804	Breviolum682374
OG0007902	Durusdinium29829	Breviolum221966
OG0007903	Durusdinium24588	Breviolum59665
OG0007904	Durusdinium18417	Breviolum772412
OG0007905	Durusdinium20344	Breviolum285488
OG0007906	Durusdinium12343	Breviolum841991
OG0007907	Durusdinium84	Breviolum771930
OG0007908	Durusdinium41974	Breviolum38877
OG0007909	Durusdinium21945	Breviolum243397
OG0007910	Durusdinium37448	Breviolum796944
OG0007911	Durusdinium1965	Breviolum457790
OG0007912	Durusdinium34950	Breviolum329964
OG0007914	Durusdinium37602	Breviolum108930
OG0007915	Durusdinium10984	Breviolum602302
OG0007916	Durusdinium35536	Breviolum467853
OG0007917	Durusdinium576	Breviolum164611
OG0007918	Durusdinium41605	Breviolum463352
OG0007919	Durusdinium37080	Breviolum281790
OG0007920	Durusdinium37821	Breviolum22594
OG0007921	Durusdinium33609	Breviolum460476
OG0007923	Durusdinium38724	Breviolum286180
OG0007924	Durusdinium43324	Breviolum152569
OG0007925	Durusdinium48027	Breviolum113047
OG0007927	Durusdinium29657	Breviolum767632
OG0007928	Durusdinium49983	Breviolum681520
OG0007929	Durusdinium15960	Breviolum843822
OG0007930	Durusdinium40371	Breviolum471303
OG0007931	Durusdinium15050	Breviolum390964
OG0007932	Durusdinium34088	Breviolum193131
OG0007933	Durusdinium28520	Breviolum608914
OG0007934	Durusdinium50519	Breviolum852229
OG0007935	Durusdinium49349	Breviolum253868
OG0007936	Durusdinium19926	Breviolum214918
OG0007938	Durusdinium26160	Breviolum764201
OG0007939	Durusdinium21943	Breviolum42306
OG0007940	Durusdinium9428	Breviolum162303
OG0007941	Durusdinium40844	Breviolum576594
OG0007942	Durusdinium8748	Breviolum223966
OG0007943	Durusdinium52524	Breviolum771826
OG0007944	Durusdinium27938	Breviolum768652
OG0007945	Durusdinium40761	Breviolum112213
OG0007946	Durusdinium29934	Breviolum290160
OG0007947	Durusdinium52508	Breviolum458834
OG0007948	Durusdinium4721	Breviolum160228
OG0007949	Durusdinium32700	Breviolum843903
OG0007950	Durusdinium46025	Breviolum416722
OG0007951	Durusdinium26166	Breviolum193308
OG0007952	Durusdinium33899	Breviolum134543
OG0007953	Durusdinium26958	Breviolum651416
OG0007954	Durusdinium53362	Breviolum351069
OG0007955	Durusdinium15681	Breviolum54820
OG0007956	Durusdinium8831	Breviolum287309
OG0007957	Durusdinium38774	Breviolum268050
OG0007958	Durusdinium23640	Breviolum223527
OG0007959	Durusdinium43624	Breviolum167111
OG0007960	Durusdinium23242	Breviolum228424
OG0007961	Durusdinium28195	Breviolum854031
OG0007962	Durusdinium42027	Breviolum777669
OG0007963	Durusdinium37813	Breviolum288740
OG0007964	Durusdinium11953	Breviolum204645
OG0007965	Durusdinium33912	Breviolum331703
OG0007966	Durusdinium19231	Breviolum310800
OG0007967	Durusdinium20151	Breviolum222027
OG0007968	Durusdinium34221	Breviolum92795
OG0007969	Durusdinium40164	Breviolum135229
OG0007970	Durusdinium33944	Breviolum193789
OG0007971	Durusdinium22627	Breviolum329297
OG0007972	Durusdinium37065	Breviolum235412
OG0007973	Durusdinium35182	Breviolum355998
OG0007974	Durusdinium20155	Breviolum782742
OG0007975	Durusdinium13145	Breviolum162217
OG0007976	Durusdinium15149	Breviolum136185
OG0007977	Durusdinium48896	Breviolum896034
OG0007978	Durusdinium1710	Breviolum378689
OG0007979	Durusdinium44179	Breviolum680936
OG0007980	Durusdinium41589	Breviolum852607
OG0007981	Durusdinium32553	Breviolum608785
OG0007982	Durusdinium16705	Breviolum21213
OG0007983	Durusdinium25904	Breviolum37910
OG0007984	Durusdinium10925	Breviolum855617
OG0007985	Durusdinium43020	Breviolum264353
OG0007986	Durusdinium21525	Breviolum768212
OG0007987	Durusdinium19797	Breviolum468749
OG0007988	Durusdinium21689	Breviolum164967
OG0007989	Durusdinium44237	Breviolum776962
OG0007990	Durusdinium30402	Breviolum448379
OG0007991	Durusdinium22045	Breviolum639381
OG0007992	Durusdinium34188	Breviolum327758
OG0007993	Durusdinium2914	Breviolum606895
OG0007994	Durusdinium12377	Breviolum15464
OG0007995	Durusdinium19263	Breviolum840844
OG0007996	Durusdinium52255	Breviolum26582
OG0007997	Durusdinium44791	Breviolum235364
OG0007998	Durusdinium34674	Breviolum169695
OG0007999	Durusdinium34451	Breviolum196970
OG0008000	Durusdinium38115	Breviolum784982
OG0008001	Durusdinium19307	Breviolum763348
OG0008002	Durusdinium40259	Breviolum314513
OG0008003	Durusdinium35438	Breviolum256245
OG0008004	Durusdinium36203	Breviolum265614
OG0008005	Durusdinium23559	Breviolum124369
OG0008006	Durusdinium43152	Breviolum839352
OG0008007	Durusdinium41692	Breviolum164185
OG0008008	Durusdinium33310	Breviolum7724
OG0008009	Durusdinium36573	Breviolum273078
OG0008010	Durusdinium17250	Breviolum292846
OG0008011	Durusdinium49698	Breviolum192129
OG0008012	Durusdinium1119	Breviolum245900
OG0008013	Durusdinium10524	Breviolum324674
OG0008014	Durusdinium27187	Breviolum231872
OG0008015	Durusdinium52667	Breviolum295447
OG0008016	Durusdinium11932	Breviolum400780
OG0008017	Durusdinium33640	Breviolum339462
OG0008018	Durusdinium46569	Breviolum250911
OG0008019	Durusdinium18816	Breviolum63966
OG0008020	Durusdinium16249	Breviolum871040
OG0008021	Durusdinium32565	Breviolum192471
OG0008022	Durusdinium7401	Breviolum329628
OG0008023	Durusdinium27049	Breviolum169254
OG0008024	Durusdinium8797	Breviolum845104
OG0008025	Durusdinium33701	Breviolum315681
OG0008026	Durusdinium31985	Breviolum45324
OG0008027	Durusdinium51564	Breviolum200798
OG0008028	Durusdinium35036	Breviolum99635
OG0008029	Durusdinium8707	Breviolum159267
OG0008030	Durusdinium15544	Breviolum52534
OG0008031	Durusdinium29037	Breviolum293351
OG0008032	Durusdinium25960	Breviolum246497
OG0008033	Durusdinium4755	Breviolum287533
OG0008034	Durusdinium32732	Breviolum854520
OG0008035	Durusdinium4850	Breviolum43729
OG0008036	Durusdinium29292	Breviolum171666
OG0008037	Durusdinium37467	Breviolum286140
OG0008038	Durusdinium20585	Breviolum8804
OG0008039	Durusdinium49723	Breviolum470195
OG0008040	Durusdinium37045	Breviolum846932
OG0008041	Durusdinium31633	Breviolum204612
OG0008042	Durusdinium37973	Breviolum302554
OG0008043	Durusdinium24754	Breviolum880048
OG0008044	Durusdinium20398	Breviolum118785
OG0008045	Durusdinium27281	Breviolum396459
OG0008046	Durusdinium49685	Breviolum769423
OG0008047	Durusdinium36794	Breviolum607540
OG0008048	Durusdinium29521	Breviolum324130
OG0008049	Durusdinium15139	Breviolum700265
OG0008050	Durusdinium36428	Breviolum766649
OG0008051	Durusdinium20598	Breviolum57026
OG0008052	Durusdinium23235	Breviolum99677
OG0008053	Durusdinium36099	Breviolum161969
OG0008054	Durusdinium14654	Breviolum682540
OG0008055	Durusdinium26158	Breviolum541474
OG0008056	Durusdinium27885	Breviolum603490
OG0008057	Durusdinium20873	Breviolum276394
OG0008058	Durusdinium39975	Breviolum309005
OG0008059	Durusdinium41624	Breviolum29002
OG0008060	Durusdinium39958	Breviolum428113
OG0008061	Durusdinium23339	Breviolum298978
OG0008062	Durusdinium29243	Breviolum845664
OG0008063	Durusdinium33055	Breviolum525521
OG0008064	Durusdinium28864	Breviolum39222
OG0008065	Durusdinium35637	Breviolum256199
OG0008066	Durusdinium38837	Breviolum288673
OG0008067	Durusdinium22561	Breviolum840241
OG0008069	Durusdinium19179	Breviolum201958
OG0008070	Durusdinium34851	Breviolum137834
OG0008071	Durusdinium28564	Breviolum46514
OG0008072	Durusdinium36070	Breviolum239035
OG0008073	Durusdinium32340	Breviolum155001
OG0008074	Durusdinium43075	Breviolum6254
OG0008075	Durusdinium27763	Breviolum214403
OG0008076	Durusdinium3178	Breviolum306625
OG0008077	Durusdinium19877	Breviolum33582
OG0008078	Durusdinium36218	Breviolum167595
OG0008079	Durusdinium15071	Breviolum458876
OG0008080	Durusdinium31194	Breviolum165674
OG0008081	Durusdinium41551	Breviolum153145
OG0008082	Durusdinium47824	Breviolum61808
OG0008083	Durusdinium44352	Breviolum301261
OG0008084	Durusdinium1262	Breviolum522475
OG0008085	Durusdinium146	Breviolum866496
OG0008086	Durusdinium28661	Breviolum307893
OG0008087	Durusdinium23619	Breviolum398268
OG0008088	Durusdinium42069	Breviolum610645
OG0008089	Durusdinium16004	Breviolum72899
OG0008090	Durusdinium22904	Breviolum134615
OG0008091	Durusdinium13089	Breviolum841937
OG0008092	Durusdinium10123	Breviolum551037
OG0008093	Durusdinium38834	Breviolum217333
OG0008094	Durusdinium34695	Breviolum191301
OG0008095	Durusdinium15054	Breviolum246254
OG0008096	Durusdinium17523	Breviolum760932
OG0008097	Durusdinium22710	Breviolum333968
OG0008098	Durusdinium6789	Breviolum185359
OG0008099	Durusdinium34142	Breviolum526913
OG0008100	Durusdinium19814	Breviolum534906
OG0008101	Durusdinium35157	Breviolum631295
OG0008102	Durusdinium27621	Breviolum297098
OG0008103	Durusdinium24009	Breviolum309082
OG0008104	Durusdinium22867	Breviolum234205
OG0008105	Durusdinium27142	Breviolum760778
OG0008106	Durusdinium36701	Breviolum523810
OG0008107	Durusdinium7999	Breviolum682932
OG0008108	Durusdinium42176	Breviolum694363
